Subject,Object
Jowzjan,province of Afghanistan
Monna Vanna,play
Oberon,opera
Monna Vanna,opera
Oedipus rex,opera
Venuksen koulu,radio program
Gravetat Zero,radio program
Wiki-værkstedet,radio program
High Tower,radio program
House Party,radio program
Die Verurteilung des Lukullus,radio program
Misstepping of Virtue,radio program
Die Verurteilung des Lukullus,opera
The One Number You Need to Grow,magazine article
The Paranoid Style in American Politics,magazine article
Buckton Castle,magazine article
Hafodunos,country house
Bodorgan Hall,country house
Barmoor Castle,country house
Carbisdale Castle,country house
Frosty the Snowman,animated short film
Station 16 Pfaffenberg,triangulation station
Station 44 Kottmar,triangulation station
Station 3 Jauernick,triangulation station
Station 2 Nostitzhöhe,triangulation station
Station 41 Hutberg,triangulation station
Station 40 Schanzberg,triangulation station
Station 43 Spitzberg,triangulation station
Station 1 Oßling,triangulation station
Station 29 Buchberg,triangulation station
Calder Woodburn Memorial Avenue,avenue
"Avenue of palms, Mount Alexander Road",avenue
allée de la Tremperie,avenue
allée Brancas,avenue
Blue Harbor Resort,water park
Hippodrome & Grand Theatre,movie theater
Bar Lev Line,fortification
Czechoslovak border fortifications,fortification
Mannerheim Line,fortification
Séré de Rivières system,fortification
Sjöstads IF,association football club
TB Uphusen,association football club
Club Tijuana,association football club
Tiburones Rojos de Veracruz,sports club
Växjö DFF,sports club
Confluence Queens F.C.,sports club
Pelican Stars F.C.,sports club
Henan Phoenix,sports club
Guangdong Dolphins,sports club
Pelican Stars F.C.,association football club
Beijing Great Wall,sports club
Přívozská 22,tenement
Palác na Kopečku,tenement
Americká 7,tenement
Chopinova 6,tenement
Botanická 4,tenement
Kampelíkova 2,tenement
Heinrichova 32,tenement
Jiříkovského 6,tenement
Heinrichova 9,tenement
Na Kocandě,tenement
Hands Oval,stadium
Communauté de communes Isigny-Omaha Intercom,community of communes
Haute-Corrèze Communauté,community of communes
Communauté de communes Élan Limousin Avenir Nature,community of communes
communauté de communes Loches Sud Touraine,community of communes
Communauté de communes de l'Est de la Somme,community of communes
Communauté de communes de la Brie des Rivières et Châteaux,community of communes
Communauté de communes de la Haute Ariège,community of communes
Communauté de communes du Val Briard,community of communes
Communauté de communes interrégionale Aumale - Blangy-sur-Bresle,community of communes
Communauté de communes Terroir de Caux,community of communes
Home Fleet,marine unit
Pacific Fleet,marine unit
Northern Fleet,marine unit
Black Sea Fleet,marine unit
Baltic Fleet,marine unit
United States Ram Fleet,marine unit
United States Pacific Fleet,marine unit
Atlantic Fleet,marine unit
Evangelical Lutheran Church of Mecklenburg,Landeskirche
Evangelical Lutheran Church in Brunswick,Landeskirche
Pomeranian Evangelical Church,Landeskirche
Evangelical Lutheran Church in Northern Germany,Landeskirche
Troy Grove Township,township of Illinois
Tremont Township,township of Illinois
Towanda Township,township of Illinois
Toulon Township,township of Illinois
Tonti Township,township of Illinois
Tompkins Township,township of Illinois
Tolono Township,township of Illinois
Timber Township,township of Illinois
Nereus,Greek sea god
Nereus,Greek sea god
が,kana character
ゐ,kana character
ゑ,kana character
を,kana character
わ,kana character
ろ,kana character
れ,kana character
る,kana character
り,kana character
ら,kana character
よ,kana character
ゆ,kana character
や,kana character
も,kana character
め,kana character
Subprefecture of  Mooca,subprefecture of São Paulo
Subprefecture of  Itaim Paulista/Vila Curuçá,subprefecture of São Paulo
Subprefecture of  Sé,subprefecture of São Paulo
Subprefecture of  Itaquera,subprefecture of São Paulo
Landeck,place with town rights and privileges
Schwaz,place with town rights and privileges
Crucifix no. 434,painted cross
Crucifix,painted cross
Crucifix with stories of the Passion and Redemption,painted cross
Painted Cross,painted cross
hydrodynamics,branch of physics
laser science,branch of physics
medical physics,branch of physics
cryophysics,branch of physics
B-physics,branch of physics
solid-state physics,branch of physics
Kidder Township,township of Pennsylvania
Jenkins Township,township of Pennsylvania
Jackson Township,township of Pennsylvania
Huntington Township,township of Pennsylvania
Hanover Township,township of Pennsylvania
1971 Vuelta a Guatemala,Vuelta a Guatemala
1970 Vuelta a Guatemala,Vuelta a Guatemala
1969 Vuelta a Guatemala,Vuelta a Guatemala
1968 Vuelta a Guatemala,Vuelta a Guatemala
1967 Vuelta a Guatemala,Vuelta a Guatemala
1966 Vuelta a Guatemala,Vuelta a Guatemala
1965 Vuelta a Guatemala,Vuelta a Guatemala
1964 Vuelta a Guatemala,Vuelta a Guatemala
1963 Vuelta a Guatemala,Vuelta a Guatemala
1962 Vuelta a Guatemala,Vuelta a Guatemala
October 2014,calendar month of a given year
January 2015,calendar month of a given year
July 1937,calendar month of a given year
September 2014,calendar month of a given year
August 2014,calendar month of a given year
July 2014,calendar month of a given year
June 2014,calendar month of a given year
November 2014,calendar month of a given year
September 1997,calendar month of a given year
May 2014,calendar month of a given year
April 2014,calendar month of a given year
March 2014,calendar month of a given year
November 2014,November
Aleksandriyskaya,stanitsa
"Preobrazhenskaya, Volgograd Oblast",stanitsa
Kurskaya,stanitsa
Kletskaya,stanitsa
"Alexeyevskaya, Volgograd Oblast",stanitsa
Nezlobnaya,stanitsa
Lysogorskaya,stanitsa
Ladozhskaya,stanitsa
Durant,bug-type Pokémon
Escavalier,bug-type Pokémon
image of grave,Wikidata property for birth or death
2004 Copa Colsanitas,Copa Colsanitas
2009 Copa Sony Ericsson Colsanitas,Copa Colsanitas
2012 Copa Sony Ericsson Colsanitas,Copa Colsanitas
Four Lane Ends Interchange,park and ride
Humberside County Council,county council
West Glamorgan County Council,county council
Mid Glamorgan County Council,county council
Montgomery County Council,county council
Gwent County Council,county council
Merionethshire County Council,county council
Clwyd County Council,county council
distribution map,Wikidata property to link to Commons
commemorative plaque image,Wikidata property to link to Commons
detail map,Wikidata property to link to Commons
creator's signature,Wikidata property to link to Commons
Cañada Timones,ravine
Cañada Rincón del Oso,ravine
Cañada La Minita,ravine
Cañada El Pegadito,ravine
Cañada Chupadero,ravine
Cañada El Chiapaneco,ravine
Cañada Barranquitas,ravine
Cañada La Mula,ravine
Groeve Keutenberg,geological monument in South Limburg
Groeve Moonen,geological monument in South Limburg
Groeve Midweg,geological monument in South Limburg
Groeve Putberg,geological monument in South Limburg
Songkhla,Thesaban Nakhon
Nonthaburi,Thesaban Nakhon
Nakhon Ratchasima,Thesaban Nakhon
Nakhon Pathom,Thesaban Nakhon
Ubon Ratchathani,Thesaban Nakhon
Chiang Mai,Thesaban Nakhon
Carpentries,educational organization
Escola de Mitjans Audiovisuals de Barcelona,educational organization
UNIT Factory,educational organization
Fedotov Test Pilot School,educational organization
Kugelbake,daymark
Totness,resort of Suriname
Wanhatti,resort of Suriname
Calcutta,resort of Suriname
Meerzorg,resort of Suriname
Lelydorp,resort of Suriname
Bigi Poika,resort of Suriname
"Nieuw Amsterdam, Suriname",resort of Suriname
Nieuw Nickerie,resort of Suriname
Rainville,resort of Suriname
Domburg,resort of Suriname
Albina,resort of Suriname
Groningen,resort of Suriname
Moengo,resort of Suriname
P-800 Oniks,cruise missile
P-500 Bazalt,cruise missile
KSR-5,cruise missile
Kh-22,cruise missile
1051,highly touchable number
211,highly touchable number
781,highly touchable number
31,highly touchable number
781,hexadecagonal number
1531,odd number
1201,odd number
1901,odd number
1361,odd number
1051,odd number
3511,odd number
1561,odd number
1159,odd number
833,odd number
377,odd number
575,odd number
129,odd number
63,odd number
231,odd number
25,odd number
2047,Mersenne number
63,Mersenne number
Coastal Fleet,naval unit
2018 Internationaux de Strasbourg,Internationaux de Strasbourg
2017 Internationaux de Strasbourg,Internationaux de Strasbourg
2016 Internationaux de Strasbourg,Internationaux de Strasbourg
2015 Internationaux de Strasbourg,Internationaux de Strasbourg
2014 Internationaux de Strasbourg,Internationaux de Strasbourg
Trent Hills,lower-tier municipality
Greater Madawaska,lower-tier municipality
King,lower-tier municipality
Scugog,lower-tier municipality
Sarchí Canton,canton of Costa Rica
Grecia Canton,canton of Costa Rica
Naranjo Canton,canton of Costa Rica
San José Canton,canton of Costa Rica
Hojancha Canton,canton of Costa Rica
La Cruz Canton,canton of Costa Rica
Nandayure Canton,canton of Costa Rica
Tilarán Canton,canton of Costa Rica
Abangares Canton,canton of Costa Rica
UltraSignup runner ID,Wikidata property for authority control for people
ITRA runner ID,Wikidata property for authority control for people
FIDAL athlete ID,Wikidata property for authority control for people
Power of 10 athlete ID,Wikidata property for authority control for people
French Athletics Federation athlete ID,Wikidata property related to athletics
All-Athletics.com ID,Wikidata property related to athletics
French Athletics Federation athlete ID,Wikidata property for authority control for people
All-Athletics.com ID,Wikidata property for authority control for people
UltraSignup runner ID,Wikidata property related to athletics
ITRA runner ID,Wikidata property related to athletics
Deutsche Ultramarathon-Vereinigung ID,Wikidata property related to athletics
Angelina County,county of Texas
Collingsworth County,county of Texas
Hale County,county of Texas
Fannin County,county of Texas
Yatsukai-shō,reef
Chaussée des Moules,reef
Chaussée des Almadies,reef
Carrec Hir,reef
En Toull Bihan,reef
East Reef,reef
Dawson Reef,reef
Arrecife Algerine,reef
Ashi-se,reef
Banc Matuhu,reef
Bahçeli Kayaları,reef
Botana Reef,reef
Basse Lédan,reef
Lawi Lawi Reef,reef
Landac,reef
Morocco,sovereign state
Saudi Arabia,sovereign state
India,sovereign state
Argentina,sovereign state
Italy,sovereign state
Japan,sovereign state
India,dominion of the British Empire
Japan,island nation
Morocco,constitutional monarchy
Burkina Faso,sovereign state
Botswana,sovereign state
South Sudan,sovereign state
Zimbabwe,sovereign state
Zambia,sovereign state
Central African Republic,sovereign state
Bhutan,sovereign state
Mali,sovereign state
Afghanistan,sovereign state
Turkmenistan,sovereign state
Tajikistan,sovereign state
Ghana,country
Croatia,Mediterranean country
Azerbaijan,sovereign state
Croatia,sovereign state
North Macedonia,sovereign state
Romania,sovereign state
Ukraine,sovereign state
Croatia,country
Romania,country
Montenegro,Mediterranean country
Vatican City,sovereign state
Montenegro,sovereign state
Malta,sovereign state
Kazakhstan,sovereign state
Georgia,sovereign state
palladium-128,isotope of palladium
palladium-126,isotope of palladium
palladium-125,isotope of palladium
palladium-124,isotope of palladium
palladium-123,isotope of palladium
palladium-122,isotope of palladium
palladium-121,isotope of palladium
palladium-120,isotope of palladium
palladium-119,isotope of palladium
palladium-118,isotope of palladium
palladium-117,isotope of palladium
palladium-116,isotope of palladium
palladium-115,isotope of palladium
palladium-114,isotope of palladium
palladium-92,isotope of palladium
palladium-91,isotope of palladium
palladium-109,isotope of palladium
palladium-107,isotope of palladium
V* V856 Ori,RS Canum Venaticorum variable
HD 214129,RS Canum Venaticorum variable
CD-56 1450,RS Canum Venaticorum variable
CPD-57 1131,RS Canum Venaticorum variable
CD-46 5148,RS Canum Venaticorum variable
Budyonnovsk hospital hostage crisis,mass murder
Ayérou Department,department of Niger
Balleyara Department,department of Niger
Banibangou Department,department of Niger
Bankilaré Department,department of Niger
Gothèye Department,department of Niger
Torodi Department,department of Niger
Belbédji Department,department of Niger
Damagaram Takaya Department,department of Niger
GUVV J004033.8-445936.9,UV-emission source
GUVV J064856.6-360215.8,UV-emission source
GUVV J154603.5-125117.5,UV-emission source
GUVV J142627.0+321540.7,UV-emission source
GUVV J225334.9-394830.4,UV-emission source
GUVV J164725.0-015505.9,UV-emission source
GUVV J120642.5-075909.1,UV-emission source
GUVV J052337.8-485917.4,UV-emission source
2006 Israeli Badminton Championships,Israeli Badminton Championships
2005 Israeli Badminton Championships,Israeli Badminton Championships
2004 Israeli Badminton Championships,Israeli Badminton Championships
2003 Israeli Badminton Championships,Israeli Badminton Championships
2002 Israeli Badminton Championships,Israeli Badminton Championships
2001 Israeli Badminton Championships,Israeli Badminton Championships
Wybunbury Moss,National Nature Reserve
Kalibombang Dance,dance
Taskiwin,dance
Kabela,dance
Tanggai dance,dance
Rejang dance,dance
Tari Pinggan,dance
Gamelan joged bumbung,dance
Kecak,Balinese dance
Sardana,music genre
Kecak,dance
Topeng dance,dance
Sardana,dance
Kiryat Tiv'on,local council in Israel
Kafr Qara,local council in Israel
Meitar,local council in Israel
Fureidis,local council in Israel
Azor,local council in Israel
Gedera,local council in Israel
Binyamina-Giv'at Ada,local council in Israel
Jisr az-Zarqa,local council in Israel
Fastlane,recurrent event edition
Elimination Chamber,recurrent event edition
Royal Rumble,recurrent event edition
NXT TakeOver: Phoenix,recurrent event edition
"TLC: Tables, Ladders & Chairs",recurrent event edition
NXT TakeOver: WarGames,recurrent event edition
NXT TakeOver: Brooklyn 4,recurrent event edition
2015 Giro del Piemonte,Giro del Piemonte
2018 Giro del Piemonte,recurrent event edition
2019 Gran Piemonte,1.HC
2018 Giro del Piemonte,1.HC
